Częstotliwość (Hz)	Poziom (dB)
20042.028809	-128.406311
20044.720459	-130.462097
20047.412109	-130.248276
20050.103760	-126.887093
20052.795410	-128.707764
20055.487061	-135.036957
20058.178711	-135.457687
20060.870361	-135.585373
20063.562012	-133.874985
20066.253662	-132.492889
20068.945313	-131.411667
20071.636963	-131.606445
20074.328613	-133.485733
20077.020264	-136.769577
20079.711914	-140.309174
20082.403564	-137.057968
20085.095215	-135.303329
20087.786865	-135.390701
20090.478516	-131.340042
20093.170166	-134.337234
20095.861816	-134.231232
20098.553467	-131.570206
20101.245117	-130.189758
20103.936768	-134.659225
20106.628418	-140.185028
20109.320068	-139.330475
20112.011719	-139.085739
20114.703369	-136.360565
20117.395020	-136.121353
20120.086670	-135.842300
20122.778320	-136.612076
20125.469971	-140.873184
20128.161621	-142.343842
20130.853271	-146.290298
20133.544922	-139.477966
20136.236572	-139.041946
20138.928223	-136.369934
20141.619873	-135.765793
20144.311523	-138.129959
20147.003174	-136.023560
20149.694824	-132.844223
20152.386475	-134.171875
20155.078125	-140.560760
20157.769775	-142.943680
20160.461426	-141.620712
20163.153076	-140.512894
20165.844727	-139.819504
20168.536377	-139.096069
20171.228027	-140.756454
20173.919678	-142.149918
20176.611328	-147.337402
20179.302979	-147.656189
20181.994629	-145.852051
20184.686279	-141.587692
20187.377930	-141.705399
20190.069580	-138.130737
20192.761230	-140.662247
20195.452881	-139.908951
20198.144531	-136.822144
20200.836182	-135.222916
20203.527832	-138.873230
20206.219482	-145.748001
20208.911133	-143.939819
20211.602783	-143.836441
20214.294434	-142.024597
20216.986084	-142.992691
20219.677734	-142.786667
20222.369385	-145.225830
20225.061035	-148.507080
20227.752686	-151.829514
20230.444336	-150.553619
20233.135986	-146.181778
20235.827637	-143.758911
20238.519287	-143.133072
20241.210938	-141.610321
20243.902588	-144.228348
20246.594238	-141.181503
20249.285889	-138.098724
20251.977539	-138.842346
20254.669189	-144.268585
20257.360840	-148.297821
20260.052490	-145.111679
20262.744141	-145.655594
20265.435791	-145.138779
20268.127441	-146.000305
20270.819092	-148.132660
20273.510742	-150.209305
20276.202393	-155.776138
20278.894043	-153.373108
20281.585693	-150.554199
20284.277344	-146.626663
20286.968994	-146.474396
20289.660645	-144.967072
20292.352295	-146.482224
20295.043945	-145.565247
20297.735596	-142.291672
20300.427246	-140.536179
20303.118896	-143.536285
20305.810547	-150.217957
20308.502197	-148.108780
20311.193848	-147.488419
20313.885498	-148.005203
20316.577148	-149.172607
20319.268799	-149.920288
20321.960449	-154.888977
20324.652100	-156.609009
20327.343750	-158.018127
20330.035400	-152.106018
20332.727051	-149.907074
20335.418701	-148.102737
20338.110352	-149.380249
20340.802002	-148.194153
20343.493652	-150.669800
20346.185303	-146.864670
20348.876953	-143.912704
20351.568604	-144.253998
20354.260254	-148.487991
20356.951904	-153.466217
20359.643555	-148.783539
20362.335205	-150.565262
20365.026855	-150.654648
20367.718506	-153.067337
20370.410156	-156.041489
20373.101807	-161.095810
20375.793457	-160.373032
20378.485107	-157.060394
20381.176758	-152.372070
20383.868408	-150.862671
20386.560059	-151.089935
20389.251709	-152.270065
20391.943359	-153.052124
20394.635010	-152.065750
20397.326660	-148.629257
20400.018311	-146.684937
20402.709961	-149.048767
20405.401611	-153.491302
20408.093262	-152.775848
20410.784912	-151.100327
20413.476563	-153.855637
20416.168213	-154.729660
20418.859863	-158.826981
20421.551514	-165.304184
20424.243164	-163.636658
20426.934814	-162.117081
20429.626465	-156.586914
20432.318115	-153.556763
20435.009766	-152.612869
20437.701416	-155.524323
20440.393066	-156.449234
20443.084717	-157.729523
20445.776367	-153.261688
20448.468018	-150.977463
20451.159668	-151.075287
20453.851318	-153.909851
20456.542969	-157.133545
20459.234619	-153.118439
20461.926270	-155.037323
20464.617920	-157.381836
20467.309570	-160.391479
20470.001221	-167.620758
20472.692871	-177.935028
20475.384521	-164.363098
20478.076172	-161.823608
20480.767822	-156.062561
20483.459473	-154.979660
20486.151123	-155.965378
20488.842773	-160.126633
20491.534424	-161.020401
20494.226074	-159.732254
20496.917725	-155.698685
20499.609375	-154.902084
20502.301025	-157.105545
20504.992676	-157.462845
20507.684326	-157.270889
20510.375977	-155.670166
20513.067627	-159.655197
20515.759277	-161.043716
20518.450928	-166.651993
20521.142578	-171.958679
20523.834229	-169.254929
20526.525879	-164.859634
20529.217529	-161.458908
20531.909180	-158.369202
20534.600830	-157.944778
20537.292480	-161.277924
20539.984131	-165.072998
20542.675781	-164.252625
20545.367432	-159.773895
20548.059082	-159.434753
20550.750732	-160.783463
20553.442383	-162.296371
20556.134033	-161.076996
20558.825684	-159.031906
20561.517334	-160.102707
20564.208984	-165.292664
20566.900635	-164.405624
20569.592285	-169.184296
20572.283936	-170.524445
20574.975586	-167.491241
20577.667236	-166.049530
20580.358887	-162.978882
20583.050537	-161.451050
20585.742188	-162.129715
20588.433838	-166.292236
20591.125488	-166.471573
20593.817139	-164.784409
20596.508789	-162.268036
20599.200439	-166.475922
20601.892090	-168.901901
20604.583740	-165.193634
20607.275391	-164.610229
20609.967041	-162.880951
20612.658691	-166.229752
20615.350342	-168.079758
20618.041992	-167.116226
20620.733643	-169.896164
20623.425293	-170.867081
20626.116943	-168.762695
20628.808594	-167.967834
20631.500244	-166.806808
20634.191895	-165.248611
20636.883545	-166.454330
20639.575195	-168.350418
20642.266846	-168.605804
20644.958496	-166.231827
20647.650146	-167.236359
20650.341797	-173.700089
20653.033447	-169.183167
20655.725098	-167.702148
20658.416748	-167.322189
20661.108398	-169.105621
20663.800049	-172.802200
20666.491699	-169.372314
20669.183350	-168.561829
20671.875000	-173.986816
20674.566650	-172.650009
20677.258301	-171.994827
20679.949951	-170.980606
20682.641602	-171.117340
20685.333252	-170.250900
20688.024902	-169.930283
20690.716553	-169.588333
20693.408203	-169.047531
20696.099854	-169.633743
20698.791504	-173.700928
20701.483154	-170.265228
20704.174805	-171.444244
20706.866455	-172.573944
20709.558105	-176.914047
20712.249756	-177.637451
20714.941406	-173.394379
20717.633057	-170.440186
20720.324707	-172.544373
20723.016357	-173.245834
20725.708008	-174.475235
20728.399658	-175.341858
20731.091309	-177.872406
20733.782959	-174.482162
20736.474609	-171.742691
20739.166260	-173.375412
20741.857910	-173.053238
20744.549561	-170.456635
20747.241211	-173.325760
20749.932861	-171.030838
20752.624512	-172.393677
20755.316162	-172.980759
20758.007813	-174.793869
20760.699463	-180.543701
20763.391113	-174.388199
20766.082764	-173.930405
20768.774414	-174.055130
20771.466064	-178.752213
20774.157715	-178.185822
20776.849365	-182.175125
20779.541016	-178.891495
20782.232666	-174.339233
20784.924316	-175.109039
20787.615967	-176.801422
20790.307617	-177.207001
20792.999268	-173.752029
20795.690918	-172.017883
20798.382568	-172.759354
20801.074219	-171.606400
20803.765869	-174.441345
20806.457520	-172.549835
20809.149170	-174.726898
20811.840820	-178.038742
20814.532471	-178.166779
20817.224121	-176.245377
20819.915771	-180.651352
20822.607422	-179.476547
20825.299072	-177.480179
20827.990723	-179.787704
20830.682373	-173.930038
20833.374023	-171.480530
20836.065674	-174.593765
20838.757324	-181.135529
20841.448975	-178.836975
20844.140625	-174.612335
20846.832275	-173.690979
20849.523926	-173.490295
20852.215576	-173.545197
20854.907227	-175.847916
20857.598877	-172.611145
20860.290527	-175.449753
20862.982178	-173.700760
20865.673828	-176.785294
20868.365479	-177.745056
20871.057129	-184.550461
20873.748779	-191.945801
20876.440430	-181.986771
20879.132080	-176.344543
20881.823730	-171.830811
20884.515381	-172.086441
20887.207031	-175.727264
20889.898682	-183.627762
20892.590332	-179.341660
20895.281982	-177.367844
20897.973633	-176.674683
20900.665283	-180.334244
20903.356934	-178.127930
20906.048584	-176.514206
20908.740234	-175.832230
20911.431885	-177.448303
20914.123535	-177.285553
20916.815186	-180.241806
20919.506836	-185.198273
20922.198486	-180.025864
20924.890137	-177.422653
20927.581787	-183.556732
20930.273438	-175.763687
20932.965088	-172.761887
20935.656738	-174.580338
20938.348389	-179.259079
20941.040039	-180.718430
20943.731689	-178.417938
20946.423340	-176.791809
20949.114990	-177.914642
20951.806641	-184.138046
20954.498291	-177.678162
20957.189941	-179.764633
20959.881592	-175.022873
20962.573242	-178.749268
20965.264893	-178.805893
20967.956543	-174.799622
20970.648193	-177.412735
20973.339844	-181.524460
20976.031494	-182.667404
20978.723145	-180.547592
20981.414795	-176.039200
20984.106445	-174.650330
20986.798096	-176.414810
20989.489746	-179.313126
20992.181396	-178.774673
20994.873047	-178.076294
20997.564697	-175.585159
21000.256348	-183.804306
21002.947998	-174.893753
21005.639648	-176.694946
21008.331299	-175.967239
21011.022949	-179.699310
21013.714600	-180.234985
21016.406250	-179.507263
21019.097900	-177.433960
21021.789551	-180.225601
21024.481201	-181.902222
21027.172852	-181.828156
21029.864502	-178.569382
21032.556152	-183.990265
21035.247803	-176.854141
21037.939453	-178.075439
21040.631104	-182.235886
21043.322754	-177.415604
21046.014404	-180.151413
21048.706055	-180.085876
21051.397705	-175.361618
21054.089355	-172.484848
21056.781006	-181.603561
21059.472656	-183.613251
21062.164307	-184.345566
21064.855957	-179.888351
21067.547607	-181.515320
21070.239258	-179.140488
21072.930908	-183.595367
21075.622559	-188.576447
21078.314209	-196.791122
21081.005859	-186.221832
21083.697510	-185.363312
21086.389160	-183.823074
21089.080811	-184.054596
21091.772461	-186.053162
21094.464111	-181.968521
21097.155762	-183.256714
21099.847412	-183.641922
21102.539063	-183.566528
21105.230713	-182.311829
21107.922363	-178.774506
21110.614014	-179.260376
21113.305664	-184.356735
21115.997314	-184.424835
21118.688965	-181.999969
21121.380615	-184.158691
21124.072266	-187.374252
21126.763916	-184.978943
21129.455566	-186.498413
21132.147217	-183.866028
21134.838867	-182.359329
21137.530518	-175.074600
21140.222168	-184.005646
21142.913818	-185.230438
21145.605469	-183.795898
21148.297119	-185.293701
21150.988770	-180.791595
21153.680420	-185.327621
21156.372070	-181.397736
21159.063721	-182.070755
21161.755371	-182.027542
21164.447021	-183.109329
21167.138672	-182.861832
21169.830322	-184.575882
21172.521973	-187.335846
21175.213623	-187.181564
21177.905273	-193.467667
21180.596924	-173.997833
21183.288574	-183.178101
21185.980225	-183.708527
21188.671875	-185.975800
21191.363525	-183.112473
21194.055176	-177.450928
21196.746826	-179.247833
21199.438477	-181.851791
21202.130127	-177.978882
21204.821777	-180.265610
21207.513428	-179.612289
21210.205078	-181.900925
21212.896729	-185.785812
21215.588379	-185.121399
21218.280029	-181.866852
21220.971680	-182.378387
21223.663330	-187.429886
21226.354980	-189.017853
21229.046631	-187.576096
21231.738281	-184.467346
21234.429932	-185.836060
21237.121582	-180.894623
21239.813232	-189.792084
21242.504883	-189.238556
21245.196533	-186.219177
21247.888184	-182.033875
21250.579834	-185.318665
21253.271484	-183.406601
21255.963135	-182.410309
21258.654785	-182.344589
21261.346436	-171.839798
21264.038086	-182.244736
21266.729736	-183.812607
21269.421387	-193.061295
21272.113037	-188.088058
21274.804688	-189.057159
21277.496338	-184.595001
21280.187988	-188.863724
21282.879639	-180.010239
21285.571289	-183.006424
21288.262939	-186.302780
21290.954590	-190.859283
21293.646240	-186.111496
21296.337891	-182.959518
21299.029541	-182.996643
21301.721191	-187.090622
21304.412842	-185.321350
21307.104492	-186.775955
21309.796143	-187.300247
21312.487793	-180.048050
21315.179443	-184.916855
21317.871094	-196.022247
21320.562744	-191.888580
21323.254395	-183.086182
21325.946045	-184.318497
21328.637695	-184.036499
21331.329346	-183.716995
21334.020996	-178.714462
21336.712646	-183.407944
21339.404297	-190.443573
21342.095947	-186.313675
21344.787598	-182.220139
21347.479248	-187.412949
21350.170898	-182.522888
21352.862549	-184.076401
21355.554199	-185.888092
21358.245850	-188.826492
21360.937500	-189.868744
21363.629150	-186.542984
21366.320801	-182.822311
21369.012451	-189.581039
21371.704102	-185.682556
21374.395752	-182.784897
21377.087402	-184.352249
21379.779053	-188.719604
21382.470703	-184.207687
21385.162354	-170.261505
21387.854004	-166.145889
21390.545654	-177.607162
21393.237305	-188.398987
21395.928955	-185.797516
21398.620605	-187.645508
21401.312256	-198.501984
21404.003906	-189.481781
21406.695557	-183.379807
21409.387207	-182.979553
21412.078857	-181.465515
21414.770508	-187.034500
21417.462158	-186.385101
21420.153809	-186.126541
21422.845459	-191.776382
21425.537109	-187.853195
21428.228760	-189.385071
21430.920410	-188.291641
21433.612061	-180.107178
21436.303711	-183.466751
21438.995361	-178.519379
21441.687012	-183.820724
21444.378662	-180.665802
21447.070313	-188.899658
21449.761963	-196.223114
21452.453613	-183.375809
21455.145264	-184.678207
21457.836914	-188.152069
21460.528564	-182.325912
21463.220215	-190.507706
21465.911865	-184.255615
21468.603516	-183.076218
21471.295166	-181.302048
21473.986816	-186.799362
21476.678467	-187.237015
21479.370117	-192.963150
21482.061768	-183.261261
21484.753418	-185.399292
21487.445068	-186.429337
21490.136719	-185.967087
21492.828369	-185.614731
21495.520020	-185.082687
21498.211670	-185.963760
21500.903320	-188.323303
21503.594971	-185.526566
21506.286621	-184.531006
21508.978271	-185.705307
21511.669922	-184.990784
21514.361572	-184.275253
21517.053223	-187.180588
21519.744873	-182.710999
21522.436523	-180.282074
21525.128174	-175.305923
21527.819824	-182.429581
21530.511475	-187.624161
21533.203125	-191.275635
21535.894775	-188.044846
21538.586426	-183.407272
21541.278076	-179.615692
21543.969727	-190.332947
21546.661377	-182.604721
21549.353027	-172.324432
21552.044678	-165.218353
21554.736328	-172.378387
21557.427979	-190.440186
21560.119629	-184.697830
21562.811279	-189.184860
21565.502930	-190.882706
